"","Practice.Code","Volume","Cost","ID","Cluster"
"7320","P81741",391490,30554.65003,7320,1
"7321","P81742",472222,49188.75266,7321,1
"7322","P81746",477488,41988.97965,7322,1
"7323","P81748",966565,86499.42957,7323,1
"7324","P81749",179294,17543.94337,7324,1
"7325","P81750",295472,24378.67581,7325,1
"7326","P81754",373906,41643.04779,7326,1
"7327","P81755",828244,73962.95724,7327,1
"7328","P81756",542823,36364.5863,7328,1
"7329","P81757",433644,42166.55043,7329,1
"7330","P81758",356304,35809.14976,7330,1
"7331","P81760",459495,48323.48394,7331,1
"7332","P81762",458871,42289.4586,7332,1
"7333","P81763",286621,26139.42865,7333,1
"7334","P81764",503785,37376.00534,7334,1
"7335","P81769",142263,14809.36426,7335,1
"7336","P81770",360704,26907.52869,7336,1
"7337","P81771",754302,58769.23975,7337,1
"7338","P81772",437179,44308.89565,7338,1
"7339","P81774",330472,33784.45551,7339,1
"7340","P81778",391511,38069.53544,7340,1
"7341","P81779",114197,5760.43187,7341,1
"7342","P81780",806153,56390.01174,7342,1
"7343","P81785",284237,36407.99728,7343,1
"7344","P81786",587,170.94406,7344,1
"7345","P81788",892192,17749.68935,7345,1
"7346","P81791",585080,19610.0503,7346,1
"7347","P81793",5031,874.49283,7347,1
"7348","P81797",1023,49.23596,7348,1
"7349","P81801",30341,11674.53161,7349,1
"7350","P82001",1603522,176463.25595,7350,1
"7351","P82002",1210029,114977.87024,7351,1
"7352","P82003",2122473,210063.40399,7352,1
"7353","P82004",1671101,127473.97518,7353,1
"7354","P82005",1042906,101233.92608,7354,1
"7355","P82006",1082501,99138.22984,7355,1
"7356","P82007",2155719,203893.51679,7356,1
"7357","P82008",2060438,228146.15076,7357,1
"7358","P82009",909928,97015.14869,7358,1
"7359","P82010",995145,95616.09864,7359,1
"7360","P82011",679078,85866.71089,7360,1
"7361","P82012",938037,96821.69997,7361,1
"7362","P82013",870558,81078.21023,7362,1
"7363","P82014",1110733,109322.35481,7363,1
"7364","P82015",3112649,298690.84821,7364,1
"7365","P82016",1827661,216425.94222,7365,1
"7366","P82018",1163994,101358.83655,7366,1
"7367","P82020",588378,62484.03268,7367,1
"7368","P82021",1158295,112149.50168,7368,1
"7369","P82022",805034,73142.82264,7369,1
"7370","P82023",1124146,129353.80033,7370,1
"7371","P82025",616017,54089.76951,7371,1
"7372","P82029",526970,54478.30485,7372,1
"7373","P82030",511080,39810.57131,7373,1
"7374","P82031",1567800,149479.13441,7374,1
"7375","P82033",276300,25644.50853,7375,1
"7376","P82034",413564,36724.58938,7376,1
"7377","P82036",527569,57509.28373,7377,1
"7378","P82037",606610,60353.89083,7378,1
"7379","P82607",768711,66750.63372,7379,1
"7380","P82609",911177,65498.38192,7380,1
"7381","P82613",599710,65932.02998,7381,1
"7382","P82616",508676,37692.33219,7382,1
"7383","P82624",465605,46457.9004,7383,1
"7384","P82625",373956,27966.33164,7384,1
"7385","P82626",780201,67140.19265,7385,1
"7386","P82627",678189,69041.86555,7386,1
"7387","P82629",444298,28065.39969,7387,1
"7388","P82633",348754,39371.3626,7388,1
"7389","P82634",530983,54606.74279,7389,1
"7390","P82640",692365,58374.59835,7390,1
"7391","P82643",719642,74930.26681,7391,1
"7392","P82652",559255,52901.34136,7392,1
"7393","P82654",3189,653.44208,7393,1
"7394","P82660",542815,39018.32303,7394,1
"7395","P82661",57925,5466.73743,7395,1
"7396","P83001",1501678,123953.63469,7396,1
"7397","P83004",1133426,112856.65085,7397,1
"7398","P83005",758269,72510.3245,7398,1
"7399","P83006",997831,90243.86221,7399,1
"7400","P83007",1219677,112998.0247,7400,1
"7401","P83008",918695,94068.08303,7401,1
"7402","P83009",1127894,108250.9509,7402,1
"7403","P83010",544303,49279.80793,7403,1
"7404","P83011",1108184,107515.35803,7404,1
"7405","P83012",1376891,134578.73647,7405,1
"7406","P83015",1092810,101728.11204,7406,1
"7407","P83017",695208,56564.5484,7407,1
"7408","P83019",869866,92206.5553,7408,1
"7409","P83020",831252,73956.76914,7409,1
"7410","P83021",615063,46050.70247,7410,1
"7411","P83023",1203351,105001.72603,7411,1
"7412","P83024",692496,59961.90966,7412,1
"7413","P83025",1380286,98139.19405,7413,1
"7414","P83026",383884,36651.95784,7414,1
"7415","P83027",246824,22677.41884,7415,1
"7416","P83029",883091,83297.42135,7416,1
"7417","P83030",381174,34532.151,7417,1
"7418","P83603",1648908,178294.94487,7418,1
"7419","P83605",869057,74135.65059,7419,1
"7420","P83608",1198310,105095.60362,7420,1
"7421","P83609",483213,53163.07535,7421,1
"7422","P83611",349386,20882.21318,7422,1
"7423","P83612",394248,57757.77039,7423,1
"7424","P83620",677128,57521.49898,7424,1
"7425","P83621",400059,34941.90208,7425,1
"7426","P83623",662005,69447.05989,7426,1
"7427","P84004",1385067,132423.3159,7427,1
"7428","P84005",597324,43953.79716,7428,1
"7429","P84009",1373353,104423.56195,7429,1
"7430","P84010",1584521,128759.54235,7430,1
"7431","P84012",1672991,180253.65893,7431,1
"7432","P84014",832070,76443.84933,7432,1
"7433","P84016",896654,88303.0601,7433,1
"7434","P84017",1643283,148783.74456,7434,1
"7435","P84018",341525,36346.70864,7435,1
"7436","P84019",1896031,179482.84899,7436,1
"7437","P84020",1351683,138411.14609,7437,1
"7438","P84021",1209761,123953.95527,7438,1
"7439","P84022",947828,85855.68033,7439,1
"7440","P84023",967518,97535.12014,7440,1
"7441","P84024",1426209,150842.95476,7441,1
"7442","P84025",2015029,113614.85347,7442,1
"7443","P84026",794584,55619.03729,7443,1
"7444","P84027",1139584,98661.1309,7444,1
"7445","P84028",1562335,126532.46349,7445,1
"7446","P84029",1741213,188125.78692,7446,1
"7447","P84030",2190499,175807.13709,7447,1
"7448","P84032",1433032,100214.39016,7448,1
"7449","P84033",724259,66004.85891,7449,1
"7450","P84034",1376800,148184.65067,7450,1
"7451","P84035",1560554,153711.94428,7451,1
"7452","P84037",1349037,90677.84407,7452,1
"7453","P84038",1115673,111936.76495,7453,1
"7454","P84039",712566,57202.2089,7454,1
"7455","P84040",871520,80456.51327,7455,1
"7456","P84041",1091813,102030.75512,7456,1
"7457","P84042",1036526,87904.81754,7457,1
"7458","P84043",1434462,129417.21523,7458,1
"7459","P84045",854363,89194.87316,7459,1
"7460","P84046",1503047,118351.56759,7460,1
"7461","P84047",1316986,97840.2819,7461,1
"7462","P84048",1062103,127408.56926,7462,1
"7463","P84049",2168252,186614.6875,7463,1
"7464","P84050",923616,87856.28411,7464,1
"7465","P84051",968054,76603.26641,7465,1
"7466","P84052",1155880,105363.95004,7466,1
"7467","P84053",898257,99134.21374,7467,1
"7468","P84054",1294867,108902.01878,7468,1
"7469","P84055",526183,46269.45347,7469,1
"7470","P84056",635492,55546.28149,7470,1
"7471","P84059",975142,87955.85105,7471,1
"7472","P84061",666727,77138.95331,7472,1
"7473","P84062",531131,43611.57581,7473,1
"7474","P84064",816860,62425.22943,7474,1
"7475","P84065",495536,48679.35023,7475,1
"7476","P84066",929295,71077.33366,7476,1
"7477","P84067",1245110,100884.49764,7477,1
"7478","P84068",1354751,97938.86253,7478,1
"7479","P84070",1046540,79555.56209,7479,1
"7480","P84071",570210,66091.8202,7480,1
"7481","P84072",1985003,144821.80164,7481,1
"7482","P84074",1746601,114829.28801,7482,1
"7483","P84605",201916,13624.28382,7483,1
"7484","P84611",845723,54409.3783,7484,1
"7485","P84616",964503,66793.31098,7485,1
"7486","P84623",147716,7742.89575,7486,1
"7487","P84626",935352,61933.36258,7487,1
"7488","P84627",306863,23451.82871,7488,1
"7489","P84630",1027127,89469.12293,7489,1
"7490","P84631",423600,35038.16554,7490,1
"7491","P84635",641166,42022.42544,7491,1
"7492","P84637",495373,39767.96537,7492,1
"7493","P84639",280742,22437.8557,7493,1
"7494","P84640",522232,40244.24339,7494,1
"7495","P84644",494008,37451.50401,7495,1
"7496","P84645",973180,95691.86669,7496,1
"7497","P84650",1025022,69846.81738,7497,1
"7498","P84651",428831,43548.9669,7498,1
"7499","P84652",1156717,90344.99266,7499,1
"7500","P84663",660064,76368.58664,7500,1
"7501","P84665",335479,27260.0424,7501,1
"7502","P84669",1110499,87127.16161,7502,1
"7503","P84672",410819,46874.4998,7503,1
"7504","P84673",1367970,127480.06741,7504,1
"7505","P84676",500414,48931.98551,7505,1
"7506","P84677",436656,46189.80715,7506,1
"7507","P84678",763309,83605.3353,7507,1
"7508","P84679",404897,34458.73702,7508,1
"7509","P84682",346616,30529.92269,7509,1
"7510","P84683",255932,38199.7989,7510,1
"7511","P84684",533441,42629.27165,7511,1
"7512","P84689",445081,41307.27635,7512,1
"7513","P84690",555297,43771.67723,7513,1
"7514","P84696",15325,4977.09532,7514,1
"7515","P85001",808282,71895.3362,7515,1
"7516","P85002",874809,73942.60755,7516,1
"7517","P85003",1328329,71138.48534,7517,1
"7518","P85004",752048,65808.9865,7518,1
"7519","P85005",1366452,157016.07917,7519,1
"7520","P85006",1085850,104237.04274,7520,1
"7521","P85007",510088,39317.64309,7521,1
"7522","P85008",2171131,227635.15042,7522,1
"7523","P85010",1403579,143277.98733,7523,1
"7524","P85011",1395909,111868.27472,7524,1
"7525","P85012",1502398,89475.45095,7525,1
"7526","P85013",2899220,256165.91781,7526,1
"7527","P85014",953900,85160.18847,7527,1
"7528","P85015",1290277,130678.48952,7528,1
"7529","P85016",1634843,209512.9707,7529,1
"7530","P85017",1330745,144652.33443,7530,1
"7531","P85018",791992,72988.42313,7531,1
"7532","P85019",12997,2023.78764,7532,1
"7533","P85020",1227129,110945.04165,7533,1
"7534","P85021",1289295,101276.81226,7534,1
"7535","P85022",789031,63645.66648,7535,1
"7536","P85025",919578,56079.4852,7536,1
"7537","P85026",818915,81359.4671,7537,1
"7538","P85028",851554,85981.75062,7538,1
"7539","P85601",344871,38799.47937,7539,1
"7540","P85602",407762,28729.07526,7540,1
"7541","P85603",492761,30953.02222,7541,1
"7542","P85605",1126796,100883.18227,7542,1
"7543","P85606",474066,39227.84752,7543,1
"7544","P85607",306645,37113.30343,7544,1
"7545","P85608",505707,44638.20384,7545,1
"7546","P85610",916164,90468.61794,7546,1
"7547","P85612",529261,35343.98254,7547,1
"7548","P85613",254364,26038.6901,7548,1
"7549","P85614",24804,2201.75998,7549,1
"7550","P85615",1165900,79342.15449,7550,1
"7551","P85620",272375,28770.45408,7551,1
"7552","P85621",686157,59217.28366,7552,1
"7553","P85622",508764,35928.5527,7553,1
"7554","P86001",835957,80705.91051,7554,1
"7555","P86002",234671,27396.87229,7555,1
"7556","P86003",2094194,219301.59195,7556,1
"7557","P86004",1478961,156061.02122,7557,1
"7558","P86005",1126235,94855.28438,7558,1
"7559","P86006",1734499,152810.77659,7559,1
"7560","P86007",3095981,239392.07534,7560,1
"7561","P86008",1609283,140209.61547,7561,1
"7562","P86009",1718207,148139.63642,7562,1
"7563","P86010",1209377,119904.95733,7563,1
"7564","P86011",1606189,162498.45347,7564,1
"7565","P86012",1505881,139176.35009,7565,1
"7566","P86013",1271170,99889.6411,7566,1
"7567","P86014",1708228,124443.80222,7567,1
"7568","P86015",585021,61039.7978,7568,1
"7569","P86016",1344667,110726.48689,7569,1
"7570","P86017",638557,44920.54918,7570,1
"7571","P86018",1501155,135384.89431,7571,1
"7572","P86019",1361505,162490.88886,7572,1
"7573","P86021",638497,46252.62052,7573,1
"7574","P86022",1360900,136187.58345,7574,1
"7575","P86023",608555,59404.3642,7575,1
"7576","P86026",1267151,80553.99257,7576,1
"7577","P86602",612019,53425.863,7577,1
"7578","P86605",541205,52219.5222,7578,1
"7579","P86606",797385,74105.28874,7579,1
"7580","P86608",441838,49537.68733,7580,1
"7581","P86609",483298,33828.58748,7581,1
"7582","P86614",902581,61874.93854,7582,1
"7583","P86619",1209725,79942.51953,7583,1
"7584","P86620",353141,40573.79254,7584,1
"7585","P86621",3229,503.89688,7585,1
"7586","P86624",638290,58273.16706,7586,1
"7587","P87002",1807147,178998.37342,7587,1
"7588","P87003",539281,51465.03767,7588,1
"7589","P87004",437623,38117.90905,7589,1
"7590","P87008",1337875,121574.67886,7590,1
"7591","P87014",684435,67226.15801,7591,1
"7592","P87015",676244,61865.18815,7592,1
"7593","P87016",1766898,146716.62436,7593,1
"7594","P87017",991618,102426.57652,7594,1
"7595","P87019",1959898,187077.45543,7595,1
"7596","P87020",908615,82759.32567,7596,1
"7597","P87022",284104,35553.51598,7597,1
"7598","P87024",1700643,148321.6062,7598,1
"7599","P87025",1182516,110780.67337,7599,1
"7600","P87026",1019734,89147.90087,7600,1
"7601","P87027",1500454,177315.12505,7601,1
"7602","P87028",691953,65964.4624,7602,1
"7603","P87032",630361,64536.36531,7603,1
"7604","P87035",962069,95018.21264,7604,1
"7605","P87036",415725,29749.63439,7605,1
"7606","P87039",554422,49225.28519,7606,1
"7607","P87040",1401000,177179.71752,7607,1
"7608","P87610",1105197,113371.46992,7608,1
"7609","P87613",340544,32439.98818,7609,1
"7610","P87618",232540,27493.90714,7610,1
"7611","P87620",1187463,117694.38814,7611,1
"7612","P87624",575030,50080.69032,7612,1
"7613","P87625",290290,27329.66455,7613,1
"7614","P87627",280075,23687.2662,7614,1
"7615","P87630",341559,36218.13244,7615,1
"7616","P87634",1153498,115662.54424,7616,1
"7617","P87639",204829,20610.96059,7617,1
"7618","P87641",437864,41639.44127,7618,1
"7619","P87648",332670,31144.5962,7619,1
"7620","P87649",155302,15601.58939,7620,1
"7621","P87651",380671,32714.53104,7621,1
"7622","P87652",432109,43546.88208,7622,1
"7623","P87654",764730,80745.19209,7623,1
"7624","P87657",417314,42342.58011,7624,1
"7625","P87658",354109,30571.54353,7625,1
"7626","P87659",555098,52921.50394,7626,1
"7627","P87660",531915,32534.43106,7627,1
"7628","P87661",203242,18838.48588,7628,1
"7629","P87664",42425,9163.92661,7629,1
"7630","P87665",168,133.22976,7630,1
"7631","P87667",1916,45.04578,7631,1
"7632","P87668",387438,28488.84354,7632,1
"7633","P88001",931828,90782.44264,7633,1
"7634","P88002",628570,72702.79013,7634,1
"7635","P88003",1533017,162829.90067,7635,1
"7636","P88004",1129947,107650.77048,7636,1
"7637","P88005",1339964,146924.01491,7637,1
"7638","P88006",808525,91610.24535,7638,1
"7639","P88007",1557081,165400.58365,7639,1
"7640","P88008",990493,106052.55967,7640,1
"7641","P88009",707537,62507.45653,7641,1
"7642","P88010",395389,33880.99043,7642,1
"7643","P88011",1215900,108060.14243,7643,1
"7644","P88012",944107,117926.3483,7644,1
"7645","P88013",1936351,196735.94803,7645,1
"7646","P88014",819459,82123.98913,7646,1
"7647","P88015",1541656,172857.52994,7647,1
"7648","P88016",1848019,184193.56883,7648,1
"7649","P88017",1075296,99867.07542,7649,1
"7650","P88018",1074641,103254.49208,7650,1
"7651","P88019",643490,57209.40695,7651,1
"7652","P88020",1762710,165348.16903,7652,1
"7653","P88021",1570221,114345.8345,7653,1
"7654","P88023",1001423,94287.95318,7654,1
"7655","P88024",1193717,126009.51911,7655,1
"7656","P88025",1419038,143731.62752,7656,1
"7657","P88026",1654908,140923.61872,7657,1
"7658","P88028",666676,59361.95105,7658,1
"7659","P88031",679529,64832.40371,7659,1
"7660","P88034",498589,55137.85198,7660,1
"7661","P88041",530569,56010.04613,7661,1
"7662","P88042",829702,78946.06575,7662,1
"7663","P88043",961727,87744.72827,7663,1
"7664","P88044",697190,77801.8964,7664,1
"7665","P88600",193914,21321.21225,7665,1
"7666","P88604",351204,34381.34097,7666,1
"7667","P88606",688089,62746.20376,7667,1
"7668","P88607",486664,38414.46402,7668,1
"7669","P88610",584461,53624.14355,7669,1
"7670","P88615",200883,25061.17679,7670,1
"7671","P88617",503305,51199.79825,7671,1
"7672","P88618",257554,22751.72025,7672,1
"7673","P88620",221965,21551.30949,7673,1
"7674","P88623",842972,93122.76102,7674,1
"7675","P88624",276682,30049.95282,7675,1
"7676","P88625",958212,92812.78986,7676,1
"7677","P88632",1863027,149358.94998,7677,1
"7678","P88633",21606,2030.51016,7678,1
"7679","P88636",659406,13549.53137,7679,1
"7680","P89002",1711745,166972.28583,7680,1
"7681","P89003",1818466,171076.84721,7681,1
"7682","P89004",1132623,114344.65031,7682,1
"7683","P89005",850205,92211.52277,7683,1
"7684","P89006",1246821,153267.51532,7684,1
"7685","P89007",1095730,90100.03649,7685,1
"7686","P89008",1339691,134313.21633,7686,1
"7687","P89010",1231988,134216.66099,7687,1
"7688","P89011",808690,75923.27674,7688,1
"7689","P89012",1235536,126542.45646,7689,1
"7690","P89013",960941,91062.75755,7690,1
"7691","P89014",2238481,187895.95524,7691,1
"7692","P89015",2345658,228756.47544,7692,1
"7693","P89016",1505553,155073.99895,7693,1
"7694","P89017",696230,79148.52156,7694,1
"7695","P89018",1053861,103952.06775,7695,1
"7696","P89019",1408950,126245.27103,7696,1
"7697","P89020",1256244,116474.05143,7697,1
"7698","P89021",851160,83866.30234,7698,1
"7699","P89022",609437,55996.65461,7699,1
"7700","P89023",922200,77978.04077,7700,1
"7701","P89025",442916,43174.6448,7701,1
"7702","P89026",761805,87085.45828,7702,1
"7703","P89027",750324,73785.77485,7703,1
"7704","P89029",920236,93753.79346,7704,1
"7705","P89030",770750,78759.86201,7705,1
"7706","P89033",1434662,110666.5067,7706,1
"7707","P89602",742066,66772.43913,7707,1
"7708","P89609",605622,51529.25179,7708,1
"7709","P89612",280490,25476.91023,7709,1
"7710","P89613",357443,35746.83455,7710,1
"7711","P89618",240359,25263.61183,7711,1
"7712","P91003",859904,85896.2787,7712,1
"7713","P91004",795464,85844.41297,7713,1
"7714","P91006",2109750,198750.86766,7714,1
"7715","P91007",419782,38887.27022,7715,1
"7716","P91008",919001,90032.66063,7716,1
"7717","P91009",1588078,177100.67572,7717,1
"7718","P91011",600824,49352.95265,7718,1
"7719","P91012",1527649,117619.72405,7719,1
"7720","P91013",1122276,115185.47609,7720,1
"7721","P91014",2255564,222898.77386,7721,1
"7722","P91016",1041343,107048.16209,7722,1
"7723","P91017",1094544,111817.5653,7723,1
"7724","P91018",2561139,238777.2602,7724,1
"7725","P91019",617441,58197.44082,7725,1
"7726","P91020",1115736,92071.39393,7726,1
"7727","P91021",2020038,214122.84445,7727,1
"7728","P91025",239736,35024.66375,7728,1
"7729","P91026",1109791,85607.97024,7729,1
"7730","P91027",581094,43561.91735,7730,1
"7731","P91029",682758,75664.61278,7731,1
"7732","P91032",465677,50596.94757,7732,1
"7733","P91035",971574,99223.81851,7733,1
"7734","P91603",778920,76997.43037,7734,1
"7735","P91604",2123972,204827.37925,7735,1
"7736","P91605",500934,49194.73317,7736,1
"7737","P91615",1064490,80812.81195,7737,1
"7738","P91617",233504,22150.01335,7738,1
"7739","P91619",270005,28081.953,7739,1
"7740","P91623",519533,61631.91345,7740,1
"7741","P91625",735999,80967.71767,7741,1
"7742","P91627",668297,74191.96497,7742,1
"7743","P91629",1615988,122997.44164,7743,1
"7744","P91631",375954,32688.76348,7744,1
"7745","P91633",438309,54262.37222,7745,1
"7746","P92001",881277,80564.32635,7746,1
"7747","P92002",783189,79157.88336,7747,1
"7748","P92003",1696934,139833.67723,7748,1
"7749","P92004",1495662,129130.85424,7749,1
"7750","P92005",624027,56593.61512,7750,1
"7751","P92006",1287917,131335.70442,7751,1
"7752","P92007",1185773,104551.96394,7752,1
"7753","P92008",1786590,150323.78024,7753,1
"7754","P92010",2674283,216275.41614,7754,1
"7755","P92011",1325827,112097.18823,7755,1
"7756","P92012",954345,83465.91189,7756,1
"7757","P92014",1707410,156471.0993,7757,1
"7758","P92015",881522,81223.64407,7758,1
"7759","P92016",2757602,258405.72042,7759,1
"7760","P92017",2203423,196241.36294,7760,1
"7761","P92019",1808697,160061.21473,7761,1
"7762","P92020",555790,65170.71985,7762,1
"7763","P92021",1269392,121986.56907,7763,1
"7764","P92023",1785733,140419.73829,7764,1
"7765","P92024",465413,50214.15722,7765,1
"7766","P92026",1606840,122582.73873,7766,1
"7767","P92028",749313,73227.33136,7767,1
"7768","P92029",742015,64102.39801,7768,1
"7769","P92030",618710,48031.54336,7769,1
"7770","P92031",587654,53810.40801,7770,1
"7771","P92033",547832,59141.22028,7771,1
"7772","P92034",964696,95272.6198,7772,1
"7773","P92035",450992,45347.47512,7773,1
"7774","P92038",356273,33881.29816,7774,1
"7775","P92041",1490364,123386.05074,7775,1
"7776","P92042",990471,87840.99493,7776,1
"7777","P92602",385349,35926.21825,7777,1
"7778","P92605",876081,83234.36408,7778,1
"7779","P92606",676333,45197.1094,7779,1
"7780","P92607",607470,50521.75109,7780,1
"7781","P92615",502622,43164.06607,7781,1
"7782","P92616",612484,62157.83863,7782,1
"7783","P92619",249557,27075.52939,7783,1
"7784","P92620",309945,34574.83078,7784,1
"7785","P92621",477337,42897.21757,7785,1
"7786","P92623",447802,36629.73354,7786,1
"7787","P92626",681445,56861.33529,7787,1
"7788","P92630",348432,35486.87012,7788,1
"7789","P92632",529197,44814.5041,7789,1
"7790","P92633",329544,32822.42929,7790,1
"7791","P92634",629403,60062.22079,7791,1
"7792","P92635",429006,40220.42352,7792,1
"7793","P92637",310748,26142.32364,7793,1
"7794","P92639",422661,45204.08278,7794,1
"7795","P92642",726805,69206.69243,7795,1
"7796","P92643",222996,21108.99145,7796,1
"7797","P92646",386850,41287.09535,7797,1
"7798","P92647",667046,58201.76636,7798,1
"7799","P92648",295621,33013.83732,7799,1
"7800","P92651",752735,69475.19394,7800,1
"7801","P92652",625629,64275.14421,7801,1
"7802","P92653",361200,42587.74349,7802,1
"7803","RFR998",36,1.69207,7803,1
"7804","RRE998",27,2.34188,7804,1
"7805","Y00016",122963,9365.94673,7805,1
"7806","Y00020",469804,48732.78305,7806,1
"7807","Y00023",187988,10002.1534,7807,1
"7808","Y00025",242004,24104.52173,7808,1
"7809","Y00026",266801,24656.51072,7809,1
"7810","Y00028",815091,68190.29739,7810,1
"7811","Y00030",44303,3567.08215,7811,1
"7812","Y00033",490463,38517.44286,7812,1
"7813","Y00035",2117,543.92782,7813,1
"7814","Y00039",37,2.40655,7814,1
"7815","Y00042",9071,1514.07873,7815,1
"7816","Y00043",120,227.69518,7816,1
"7817","Y00044",836,92.05624,7817,1
"7818","Y00048",58796,4308.72924,7818,1
"7819","Y00049",25923,1463.0658,7819,1
"7820","Y00050",436712,36080.79509,7820,1
"7821","Y00052",2962,565.48384,7821,1
"7822","Y00054",38960,5678.1012,7822,1
"7823","Y00056",133316,7374.97194,7823,1
"7824","Y00057",330232,25600.3512,7824,1
"7825","Y00058",1008935,86926.61311,7825,1
"7826","Y00060",49964,7170.00565,7826,1
"7827","Y00065",151988,9992.42321,7827,1
"7828","Y00068",13322,276.38239,7828,1
"7829","Y00069",231432,2753.60138,7829,1
"7830","Y00071",26037,1808.0628,7830,1
"7831","Y00073",2585,423.20161,7831,1
"7832","Y00074",14,0.77752,7832,1
"7833","Y00075",309281,27338.4834,7833,1
"7834","Y00078",479179,46121.81684,7834,1
"7835","Y00079",208178,17524.50241,7835,1
"7836","Y00080",684192,72287.99362,7836,1
"7837","Y00081",28805,1883.36003,7837,1
"7838","Y00082",159350,13409.99571,7838,1
"7839","Y00084",11,430.21307,7839,1
"7840","Y00090",916717,89107.01987,7840,1
"7841","Y00092",325511,19870.75514,7841,1
"7842","Y00094",27317,2183.06565,7842,1
"7843","Y00097",34013,2670.07945,7843,1
"7844","Y00099",15230,850.56742,7844,1
"7845","Y00100",54030,3680.73763,7845,1
"7846","Y00105",341823,31121.50668,7846,1
"7847","Y00107",204348,9041.95604,7847,1
"7848","Y00108",54594,4037.51867,7848,1
"7849","Y00110",414837,32138.38877,7849,1
"7850","Y00126",999,383.76535,7850,1
"7851","Y00131",942,56.57741,7851,1
"7852","Y00136",11399,905.5807,7852,1
"7853","Y00137",714647,42140.46523,7853,1
"7854","Y00140",376265,34923.88714,7854,1
"7855","Y00142",1359,317.7401,7855,1
"7856","Y00148",12,23.80132,7856,1
"7857","Y00151",1206807,83183.27875,7857,1
"7858","Y00155",896018,63304.87015,7858,1
"7859","Y00159",4984149,362929.49288,7859,1
"7860","Y00164",1122483,73330.72024,7860,1
"7861","Y00167",9934,2102.42534,7861,1
"7862","Y00172",33099,2531.68359,7862,1
"7863","Y00175",13807,2242.42418,7863,1
"7864","Y00178",5083,327.27357,7864,1
"7865","Y00182",21310,1455.34348,7865,1
"7866","Y00184",656251,44063.05704,7866,1
"7867","Y00185",754064,75271.93003,7867,1
"7868","Y00186",190880,12889.36151,7868,1
"7869","Y00187",284,86.98714,7869,1
"7870","Y00189",246358,23871.51088,7870,1
"7871","Y00192",264244,29505.56182,7871,1
"7872","Y00195",23209,1624.64331,7872,1
"7873","Y00196",565201,7344.29535,7873,1
"7874","Y00198",1180104,132874.83538,7874,1
"7875","Y00200",67592,9178.62657,7875,1
"7876","Y00203",48276,3159.62654,7876,1
"7877","Y00206",590373,37969.69525,7877,1
"7878","Y00208",1853,82.87371,7878,1
"7879","Y00209",56212,5976.66035,7879,1
"7880","Y00212",427027,33230.04217,7880,1
"7881","Y00215",700,103574.0505,7881,0
"7882","Y00217",3087,187.91905,7882,1
"7883","Y00218",451482,7653.38644,7883,1
"7884","Y00219",3625,213.34681,7884,1
"7885","Y00222",1407,706.18985,7885,1
"7886","Y00228",393906,22825.13458,7886,1
"7887","Y00229",364,20.68136,7887,1
"7888","Y00230",285,24.04348,7888,1
"7889","Y00233",630,79.88523,7889,1
"7890","Y00234",93505,6528.81141,7890,1
"7891","Y00243",257183,10462.58697,7891,1
"7892","Y00252",241967,26853.34966,7892,1
"7893","Y00259",16481,1223.10754,7893,1
"7894","Y00260",512227,46378.41313,7894,1
"7895","Y00264",4836,58.86293,7895,1
"7896","Y00265",688249,38445.4961,7896,1
"7897","Y00268",258167,26866.83353,7897,1
"7898","Y00271",10327,902.34378,7898,1
"7899","Y00273",127998,2558.05104,7899,1
"7900","Y00274",37297,804.13346,7900,1
"7901","Y00275",941,56.29771,7901,1
"7902","Y00278",407000,33765.44803,7902,1
"7903","Y00279",646,75.41855,7903,1
"7904","Y00280",295846,25901.78407,7904,1
"7905","Y00282",491,43.27376,7905,1
"7906","Y00286",590977,55489.86307,7906,1
"7907","Y00293",257111,34049.46032,7907,1
"7908","Y00297",555172,54086.43888,7908,1
"7909","Y00301",30451,2044.55763,7909,1
"7910","Y00304",227708,23924.35072,7910,1
"7911","Y00305",362,133.55829,7911,1
"7912","Y00312",639776,46008.67693,7912,1
"7913","Y00313",1536,224.68945,7913,1
"7914","Y00316",536525,42396.03132,7914,1
"7915","Y00326",424,131.20563,7915,1
"7916","Y00327",114056,9685.20179,7916,1
"7917","Y00328",181063,18732.72909,7917,1
"7918","Y00329",5759,1348.16121,7918,1
"7919","Y00333",1056,664.69606,7919,1
"7920","Y00334",782991,65510.54627,7920,1
"7921","Y00339",4,36.06163,7921,1
"7922","Y00342",211,87.75389,7922,1
"7923","Y00343",33,30.15703,7923,1
"7924","Y00344",137017,8538.9657,7924,1
"7925","Y00346",4086,760.37279,7925,1
"7926","Y00347",637011,59856.92228,7926,1
"7927","Y00349",2647,377.86042,7927,1
"7928","Y00351",1350376,128742.1245,7928,1
"7929","Y00352",503565,33555.24521,7929,1
"7930","Y00355",3777,787.64481,7930,1
"7931","Y00364",700,76.97667,7931,1
"7932","Y00367",420,5.6445,7932,1
"7933","Y00372",6835,962.17777,7933,1
"7934","Y00373",155684,4714.97515,7934,1
"7935","Y00374",93653,3564.26986,7935,1
"7936","Y00384",40454,3130.658,7936,1
"7937","Y00390",100365,8590.7497,7937,1
"7938","Y00399",595450,61881.68324,7938,1
"7939","Y00400",7675,575.00546,7939,1
"7940","Y00401",30444,1987.20405,7940,1
"7941","Y00403",293786,24858.15708,7941,1
"7942","Y00408",114404,8369.46095,7942,1
"7943","Y00411",1301275,111721.25574,7943,1
